participantNo,task,condition,forCond,mode,block,trialNo,missCount,dockingTime,wrongModeCount,posMissCount,prevMode
8,task,"trackpad,touch",,trackpad,4,1,0,1003,0,0,touch
8,task,"trackpad,touch",,touch,4,2,0,1118,0,0,trackpad
8,task,"trackpad,touch",,trackpad,4,3,1,1160,0,1,touch
8,task,"trackpad,touch",,touch,4,4,0,900,0,0,trackpad
8,task,"trackpad,touch",,trackpad,4,5,0,1118,0,0,touch
8,task,"trackpad,touch",,touch,4,6,0,1077,0,0,trackpad
8,task,"trackpad,touch",,trackpad,4,7,0,1074,0,0,touch
8,task,"trackpad,touch",,touch,4,8,0,759,0,0,trackpad
8,task,"trackpad,touch",,trackpad,4,9,0,1106,0,0,touch
8,task,"trackpad,touch",,touch,4,10,0,1260,0,0,trackpad
8,task,"trackpad,touch",,trackpad,4,11,0,1136,0,0,touch
8,task,"trackpad,touch",,touch,4,12,0,830,0,0,trackpad
8,task,"trackpad,touch",,trackpad,4,13,0,1376,0,0,touch
8,task,"trackpad,touch",,touch,4,14,0,987,0,0,trackpad
9,baseline,"mouse,mouse","mouse,touch",mouse,1,1,0,1647,0,0,mouse
9,baseline,"mouse,mouse","mouse,touch",mouse,1,2,0,554,0,0,mouse
9,baseline,"mouse,mouse","mouse,touch",mouse,1,3,0,922,0,0,mouse
9,baseline,"mouse,mouse","mouse,touch",mouse,1,4,0,848,0,0,mouse
9,baseline,"mouse,mouse","mouse,touch",mouse,1,5,0,1470,0,0,mouse
9,baseline,"mouse,mouse","mouse,touch",mouse,1,6,0,1235,0,0,mouse
9,baseline,"mouse,mouse","mouse,touch",mouse,1,7,0,1406,0,0,mouse
9,baseline,"mouse,mouse","mouse,touch",mouse,2,1,0,1161,0,0,mouse
9,baseline,"mouse,mouse","mouse,touch",mouse,2,2,0,1089,0,0,mouse
9,baseline,"mouse,mouse","mouse,touch",mouse,2,3,0,2292,0,0,mouse
9,baseline,"mouse,mouse","mouse,touch",mouse,2,4,0,1264,0,0,mouse
9,baseline,"mouse,mouse","mouse,touch",mouse,2,5,0,1438,0,0,mouse
9,baseline,"mouse,mouse","mouse,touch",mouse,2,6,0,724,0,0,mouse
9,baseline,"mouse,mouse","mouse,touch",mouse,2,7,0,2263,0,0,mouse
9,baseline,"mouse,mouse","mouse,trackpad",mouse,1,1,0,786,0,0,mouse
9,baseline,"mouse,mouse","mouse,trackpad",mouse,1,2,0,1076,0,0,mouse
9,baseline,"mouse,mouse","mouse,trackpad",mouse,1,3,0,1137,0,0,mouse
9,baseline,"mouse,mouse","mouse,trackpad",mouse,1,4,0,1405,0,0,mouse
9,baseline,"mouse,mouse","mouse,trackpad",mouse,1,5,0,850,0,0,mouse
9,baseline,"mouse,mouse","mouse,trackpad",mouse,1,6,0,913,0,0,mouse
9,baseline,"mouse,mouse","mouse,trackpad",mouse,1,7,0,776,0,0,mouse
9,baseline,"mouse,mouse","mouse,trackpad",mouse,2,1,0,1358,0,0,mouse
9,baseline,"mouse,mouse","mouse,trackpad",mouse,2,2,0,1196,0,0,mouse
9,baseline,"mouse,mouse","mouse,trackpad",mouse,2,3,0,987,0,0,mouse
9,baseline,"mouse,mouse","mouse,trackpad",mouse,2,4,0,1288,0,0,mouse
9,baseline,"mouse,mouse","mouse,trackpad",mouse,2,5,0,908,0,0,mouse
9,baseline,"mouse,mouse","mouse,trackpad",mouse,2,6,0,1059,0,0,mouse
9,baseline,"mouse,mouse","mouse,trackpad",mouse,2,7,0,1419,0,0,mouse
9,baseline,"mouse,mouse","mouse,pen",mouse,1,1,0,813,0,0,mouse
9,baseline,"mouse,mouse","mouse,pen",mouse,1,2,0,940,0,0,mouse
9,baseline,"mouse,mouse","mouse,pen",mouse,1,3,0,1252,0,0,mouse
9,baseline,"mouse,mouse","mouse,pen",mouse,1,4,0,1208,0,0,mouse
9,baseline,"mouse,mouse","mouse,pen",mouse,1,5,0,849,0,0,mouse
9,baseline,"mouse,mouse","mouse,pen",mouse,1,6,0,1045,0,0,mouse
9,baseline,"mouse,mouse","mouse,pen",mouse,1,7,0,1221,0,0,mouse
9,baseline,"mouse,mouse","mouse,pen",mouse,2,1,0,668,0,0,mouse
9,baseline,"mouse,mouse","mouse,pen",mouse,2,2,0,1344,0,0,mouse
9,baseline,"mouse,mouse","mouse,pen",mouse,2,3,1,517,0,1,mouse
9,baseline,"mouse,mouse","mouse,pen",mouse,2,4,1,1285,0,1,mouse
9,baseline,"mouse,mouse","mouse,pen",mouse,2,5,0,1285,0,0,mouse
9,baseline,"mouse,mouse","mouse,pen",mouse,2,6,0,1343,0,0,mouse
9,baseline,"mouse,mouse","mouse,pen",mouse,2,7,0,1103,0,0,mouse
9,baseline,"pen,pen","mouse,pen",pen,1,1,0,1023,0,0,pen
9,baseline,"pen,pen","mouse,pen",pen,1,2,0,776,0,0,pen
9,baseline,"pen,pen","mouse,pen",pen,1,3,0,643,0,0,pen
9,baseline,"pen,pen","mouse,pen",pen,1,4,0,667,0,0,pen
9,baseline,"pen,pen","mouse,pen",pen,1,5,0,696,0,0,pen
9,baseline,"pen,pen","mouse,pen",pen,1,6,0,608,0,0,pen
9,baseline,"pen,pen","mouse,pen",pen,1,7,0,627,0,0,pen
9,baseline,"pen,pen","mouse,pen",pen,2,1,0,664,0,0,pen
9,baseline,"pen,pen","mouse,pen",pen,2,2,0,933,0,0,pen
9,baseline,"pen,pen","mouse,pen",pen,2,3,0,742,0,0,pen
9,baseline,"pen,pen","mouse,pen",pen,2,4,0,740,0,0,pen
9,baseline,"pen,pen","mouse,pen",pen,2,5,0,853,0,0,pen
9,baseline,"pen,pen","mouse,pen",pen,2,6,0,1149,0,0,pen
9,baseline,"pen,pen","mouse,pen",pen,2,7,0,722,0,0,pen
9,baseline,"pen,pen","trackpad,pen",pen,1,1,1,283,0,1,pen
9,baseline,"pen,pen","trackpad,pen",pen,1,2,0,674,0,0,pen
9,baseline,"pen,pen","trackpad,pen",pen,1,3,0,970,0,0,pen
9,baseline,"pen,pen","trackpad,pen",pen,1,4,0,799,0,0,pen
9,baseline,"pen,pen","trackpad,pen",pen,1,5,0,720,0,0,pen
9,baseline,"pen,pen","trackpad,pen",pen,1,6,0,664,0,0,pen
9,baseline,"pen,pen","trackpad,pen",pen,1,7,0,627,0,0,pen
9,baseline,"pen,pen","trackpad,pen",pen,2,1,0,786,0,0,pen
9,baseline,"pen,pen","trackpad,pen",pen,2,2,0,792,0,0,pen
9,baseline,"pen,pen","trackpad,pen",pen,2,3,0,744,0,0,pen
9,baseline,"pen,pen","trackpad,pen",pen,2,4,0,748,0,0,pen
9,baseline,"pen,pen","trackpad,pen",pen,2,5,0,748,0,0,pen
9,baseline,"pen,pen","trackpad,pen",pen,2,6,0,794,0,0,pen
9,baseline,"pen,pen","trackpad,pen",pen,2,7,0,746,0,0,pen
9,baseline,"pen,pen","pen,touch",pen,1,1,2,1049,0,2,pen
9,baseline,"pen,pen","pen,touch",pen,1,2,0,711,0,0,pen
9,baseline,"pen,pen","pen,touch",pen,1,3,0,634,0,0,pen
9,baseline,"pen,pen","pen,touch",pen,1,4,0,969,0,0,pen
9,baseline,"pen,pen","pen,touch",pen,1,5,0,747,0,0,pen
9,baseline,"pen,pen","pen,touch",pen,1,6,0,954,0,0,pen
9,baseline,"pen,pen","pen,touch",pen,1,7,0,711,0,0,pen
9,baseline,"pen,pen","pen,touch",pen,2,1,0,225,0,0,pen
9,baseline,"pen,pen","pen,touch",pen,2,2,0,747,0,0,pen
9,baseline,"pen,pen","pen,touch",pen,2,3,0,715,0,0,pen
9,baseline,"pen,pen","pen,touch",pen,2,4,0,791,0,0,pen
9,baseline,"pen,pen","pen,touch",pen,2,5,0,700,0,0,pen
9,baseline,"pen,pen","pen,touch",pen,2,6,0,717,0,0,pen
9,baseline,"pen,pen","pen,touch",pen,2,7,0,653,0,0,pen
9,baseline,"touch,touch","mouse,touch",touch,1,1,1,698,0,1,touch
9,baseline,"touch,touch","mouse,touch",touch,1,2,0,809,0,0,touch
9,baseline,"touch,touch","mouse,touch",touch,1,3,0,421,0,0,touch
9,baseline,"touch,touch","mouse,touch",touch,1,4,0,765,0,0,touch
9,baseline,"touch,touch","mouse,touch",touch,1,5,0,914,0,0,touch
9,baseline,"touch,touch","mouse,touch",touch,1,6,0,984,0,0,touch
9,baseline,"touch,touch","mouse,touch",touch,1,7,0,767,0,0,touch
9,baseline,"touch,touch","mouse,touch",touch,2,1,0,953,0,0,touch
9,baseline,"touch,touch","mouse,touch",touch,2,2,0,1086,0,0,touch
9,baseline,"touch,touch","mouse,touch",touch,2,3,0,963,0,0,touch
9,baseline,"touch,touch","mouse,touch",touch,2,4,0,798,0,0,touch
9,baseline,"touch,touch","mouse,touch",touch,2,5,0,945,0,0,touch
9,baseline,"touch,touch","mouse,touch",touch,2,6,0,880,0,0,touch
9,baseline,"touch,touch","mouse,touch",touch,2,7,0,872,0,0,touch
9,baseline,"touch,touch","pen,touch",touch,1,1,0,764,0,0,touch
9,baseline,"touch,touch","pen,touch",touch,1,2,0,660,0,0,touch
9,baseline,"touch,touch","pen,touch",touch,1,3,0,701,0,0,touch
9,baseline,"touch,touch","pen,touch",touch,1,4,0,777,0,0,touch
9,baseline,"touch,touch","pen,touch",touch,1,5,0,792,0,0,touch
9,baseline,"touch,touch","pen,touch",touch,1,6,0,695,0,0,touch
9,baseline,"touch,touch","pen,touch",touch,1,7,0,685,0,0,touch
9,baseline,"touch,touch","pen,touch",touch,2,1,0,720,0,0,touch
9,baseline,"touch,touch","pen,touch",touch,2,2,0,748,0,0,touch
9,baseline,"touch,touch","pen,touch",touch,2,3,0,718,0,0,touch
9,baseline,"touch,touch","pen,touch",touch,2,4,0,702,0,0,touch
9,baseline,"touch,touch","pen,touch",touch,2,5,0,922,0,0,touch
9,baseline,"touch,touch","pen,touch",touch,2,6,0,857,0,0,touch
9,baseline,"touch,touch","pen,touch",touch,2,7,0,856,0,0,touch
9,baseline,"touch,touch","trackpad,touch",touch,1,1,0,993,0,0,touch
9,baseline,"touch,touch","trackpad,touch",touch,1,2,0,692,0,0,touch
9,baseline,"touch,touch","trackpad,touch",touch,1,3,0,958,0,0,touch
9,baseline,"touch,touch","trackpad,touch",touch,1,4,0,693,0,0,touch
9,baseline,"touch,touch","trackpad,touch",touch,1,5,0,861,0,0,touch
9,baseline,"touch,touch","trackpad,touch",touch,1,6,0,828,0,0,touch
9,baseline,"touch,touch","trackpad,touch",touch,1,7,0,842,0,0,touch
9,baseline,"touch,touch","trackpad,touch",touch,2,1,0,859,0,0,touch
9,baseline,"touch,touch","trackpad,touch",touch,2,2,0,749,0,0,touch
9,baseline,"touch,touch","trackpad,touch",touch,2,3,0,1047,0,0,touch
9,baseline,"touch,touch","trackpad,touch",touch,2,4,0,910,0,0,touch
9,baseline,"touch,touch","trackpad,touch",touch,2,5,0,799,0,0,touch
9,baseline,"touch,touch","trackpad,touch",touch,2,6,0,852,0,0,touch
9,baseline,"touch,touch","trackpad,touch",touch,2,7,0,820,0,0,touch
9,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,1,0,981,0,0,trackpad
9,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,2,0,1047,0,0,trackpad
9,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,3,0,1494,0,0,trackpad
9,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,4,0,1064,0,0,trackpad
9,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,5,1,596,0,1,trackpad
9,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,6,0,1284,0,0,trackpad
9,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,7,0,1359,0,0,trackpad
9,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,1,0,1133,0,0,trackpad
9,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,2,0,2811,0,0,trackpad
9,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,3,0,1106,0,0,trackpad
9,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,4,0,833,0,0,trackpad
9,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,5,0,1236,0,0,trackpad
9,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,6,0,1072,0,0,trackpad
9,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,7,0,1539,0,0,trackpad
9,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,1,0,2159,0,0,trackpad
9,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,2,0,1919,0,0,trackpad
9,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,3,0,2269,0,0,trackpad
9,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,4,0,1540,0,0,trackpad
9,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,5,0,1382,0,0,trackpad
9,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,6,0,1223,0,0,trackpad
9,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,7,0,1834,0,0,trackpad
9,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,1,0,1018,0,0,trackpad
9,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,2,0,847,0,0,trackpad
9,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,3,0,1373,0,0,trackpad
9,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,4,0,832,0,0,trackpad
9,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,5,0,1272,0,0,trackpad
9,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,6,0,1777,0,0,trackpad
9,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,7,0,1015,0,0,trackpad
9,baseline,"trackpad,trackpad","trackpad,touch",trackpad,1,1,0,954,0,0,trackpad
9,baseline,"trackpad,trackpad","trackpad,touch",trackpad,1,2,0,1119,0,0,trackpad
9,baseline,"trackpad,trackpad","trackpad,touch",trackpad,1,3,0,759,0,0,trackpad
9,baseline,"trackpad,trackpad","trackpad,touch",trackpad,1,4,0,1087,0,0,trackpad
9,baseline,"trackpad,trackpad","trackpad,touch",trackpad,1,5,0,1162,0,0,trackpad
9,baseline,"trackpad,trackpad","trackpad,touch",trackpad,1,6,0,1333,0,0,trackpad
9,baseline,"trackpad,trackpad","trackpad,touch",trackpad,1,7,0,1073,0,0,trackpad
9,baseline,"trackpad,trackpad","trackpad,touch",trackpad,2,1,0,1074,0,0,trackpad
9,baseline,"trackpad,trackpad","trackpad,touch",trackpad,2,2,0,1059,0,0,trackpad
9,baseline,"trackpad,trackpad","trackpad,touch",trackpad,2,3,0,1085,0,0,trackpad
9,baseline,"trackpad,trackpad","trackpad,touch",trackpad,2,4,0,1164,0,0,trackpad
9,baseline,"trackpad,trackpad","trackpad,touch",trackpad,2,5,1,1491,0,1,trackpad
9,baseline,"trackpad,trackpad","trackpad,touch",trackpad,2,6,0,1133,0,0,trackpad
9,baseline,"trackpad,trackpad","trackpad,touch",trackpad,2,7,0,1060,0,0,trackpad
9,task,"mouse,pen",,mouse,1,1,0,772,0,0,pen
9,task,"mouse,pen",,pen,1,2,0,482,0,0,mouse
9,task,"mouse,pen",,mouse,1,3,0,954,0,0,pen
9,task,"mouse,pen",,pen,1,4,0,608,0,0,mouse
9,task,"mouse,pen",,mouse,1,5,0,1014,0,0,pen
9,task,"mouse,pen",,pen,1,6,0,580,0,0,mouse
9,task,"mouse,pen",,mouse,1,7,0,831,0,0,pen
9,task,"mouse,pen",,pen,1,8,0,605,0,0,mouse
9,task,"mouse,pen",,mouse,1,9,1,444,0,1,pen
9,task,"mouse,pen",,pen,1,10,0,663,0,0,mouse
9,task,"mouse,pen",,mouse,1,11,0,1147,0,0,pen
9,task,"mouse,pen",,pen,1,12,0,643,0,0,mouse
9,task,"mouse,pen",,mouse,1,13,0,1207,0,0,pen
9,task,"mouse,pen",,pen,1,14,0,590,0,0,mouse
9,task,"mouse,pen",,mouse,2,1,0,992,0,0,pen
9,task,"mouse,pen",,pen,2,2,1,215,0,1,mouse
9,task,"mouse,pen",,mouse,2,3,0,986,0,0,pen
9,task,"mouse,pen",,pen,2,4,0,1140,0,0,mouse
9,task,"mouse,pen",,mouse,2,5,0,1120,0,0,pen
9,task,"mouse,pen",,pen,2,6,0,734,0,0,mouse
9,task,"mouse,pen",,mouse,2,7,2,711,0,2,pen
9,task,"mouse,pen",,pen,2,8,0,663,0,0,mouse
9,task,"mouse,pen",,mouse,2,9,0,897,0,0,pen
9,task,"mouse,pen",,pen,2,10,0,683,0,0,mouse
9,task,"mouse,pen",,mouse,2,11,0,754,0,0,pen
9,task,"mouse,pen",,pen,2,12,0,833,0,0,mouse
9,task,"mouse,pen",,mouse,2,13,0,841,0,0,pen
9,task,"mouse,pen",,pen,2,14,0,687,0,0,mouse
9,task,"mouse,pen",,mouse,3,1,0,1106,0,0,pen
9,task,"mouse,pen",,pen,3,2,7,468,0,7,mouse
9,task,"mouse,pen",,mouse,3,3,0,1072,0,0,pen
9,task,"mouse,pen",,pen,3,4,0,710,0,0,mouse
9,task,"mouse,pen",,mouse,3,5,0,1192,0,0,pen
9,task,"mouse,pen",,pen,3,6,0,700,0,0,mouse
9,task,"mouse,pen",,mouse,3,7,0,1149,0,0,pen
9,task,"mouse,pen",,pen,3,8,0,767,0,0,mouse
9,task,"mouse,pen",,mouse,3,9,0,773,0,0,pen
9,task,"mouse,pen",,pen,3,10,0,901,0,0,mouse
9,task,"mouse,pen",,mouse,3,11,0,669,0,0,pen
9,task,"mouse,pen",,pen,3,12,0,628,0,0,mouse
9,task,"mouse,pen",,mouse,3,13,0,1099,0,0,pen
9,task,"mouse,pen",,pen,3,14,0,617,0,0,mouse
9,task,"mouse,pen",,mouse,4,1,0,1273,0,0,pen
9,task,"mouse,pen",,pen,4,2,0,643,0,0,mouse
9,task,"mouse,pen",,mouse,4,3,1,524,0,1,pen
9,task,"mouse,pen",,pen,4,4,0,679,0,0,mouse
9,task,"mouse,pen",,mouse,4,5,0,1018,0,0,pen
9,task,"mouse,pen",,pen,4,6,0,574,0,0,mouse
9,task,"mouse,pen",,mouse,4,7,0,1032,0,0,pen
9,task,"mouse,pen",,pen,4,8,0,554,0,0,mouse
9,task,"mouse,pen",,mouse,4,9,0,791,0,0,pen
9,task,"mouse,pen",,pen,4,10,0,696,0,0,mouse
9,task,"mouse,pen",,mouse,4,11,0,937,0,0,pen
9,task,"mouse,pen",,pen,4,12,0,676,0,0,mouse
9,task,"mouse,pen",,mouse,4,13,0,941,0,0,pen
9,task,"mouse,pen",,pen,4,14,0,652,0,0,mouse
9,task,"mouse,touch",,mouse,1,1,0,1277,0,0,touch
9,task,"mouse,touch",,touch,1,2,0,737,0,0,mouse
9,task,"mouse,touch",,mouse,1,3,0,996,0,0,touch
9,task,"mouse,touch",,touch,1,4,0,674,0,0,mouse
9,task,"mouse,touch",,mouse,1,5,1,366,0,1,touch
9,task,"mouse,touch",,touch,1,6,0,1289,0,0,mouse
9,task,"mouse,touch",,mouse,1,7,0,1133,0,0,touch
9,task,"mouse,touch",,touch,1,8,0,1209,0,0,mouse
9,task,"mouse,touch",,mouse,1,9,0,1092,0,0,touch
9,task,"mouse,touch",,touch,1,10,0,848,0,0,mouse
9,task,"mouse,touch",,mouse,1,11,0,1604,0,0,touch
9,task,"mouse,touch",,touch,1,12,0,1161,0,0,mouse
9,task,"mouse,touch",,mouse,1,13,0,1156,0,0,touch
9,task,"mouse,touch",,touch,1,14,0,889,0,0,mouse
9,task,"mouse,touch",,mouse,2,1,0,985,0,0,touch
9,task,"mouse,touch",,touch,2,2,0,1210,0,0,mouse
9,task,"mouse,touch",,mouse,2,3,0,1058,0,0,touch
9,task,"mouse,touch",,touch,2,4,0,890,0,0,mouse
9,task,"mouse,touch",,mouse,2,5,0,999,0,0,touch
9,task,"mouse,touch",,touch,2,6,0,973,0,0,mouse
9,task,"mouse,touch",,mouse,2,7,0,1013,0,0,touch
9,task,"mouse,touch",,touch,2,8,0,997,0,0,mouse
9,task,"mouse,touch",,mouse,2,9,1,974,0,1,touch
9,task,"mouse,touch",,touch,2,10,0,873,0,0,mouse
9,task,"mouse,touch",,mouse,2,11,0,1150,0,0,touch
9,task,"mouse,touch",,touch,2,12,0,746,0,0,mouse
9,task,"mouse,touch",,mouse,2,13,0,1265,0,0,touch
9,task,"mouse,touch",,touch,2,14,0,797,0,0,mouse
9,task,"mouse,touch",,mouse,3,1,0,1020,0,0,touch
9,task,"mouse,touch",,touch,3,2,0,890,0,0,mouse
9,task,"mouse,touch",,mouse,3,3,0,1032,0,0,touch
9,task,"mouse,touch",,touch,3,4,0,837,0,0,mouse
9,task,"mouse,touch",,mouse,3,5,0,1464,0,0,touch
9,task,"mouse,touch",,touch,3,6,0,813,0,0,mouse
9,task,"mouse,touch",,mouse,3,7,0,1301,0,0,touch
9,task,"mouse,touch",,touch,3,8,0,915,0,0,mouse
9,task,"mouse,touch",,mouse,3,9,0,1118,0,0,touch
9,task,"mouse,touch",,touch,3,10,0,866,0,0,mouse
9,task,"mouse,touch",,mouse,3,11,0,1167,0,0,touch
9,task,"mouse,touch",,touch,3,12,0,835,0,0,mouse
9,task,"mouse,touch",,mouse,3,13,0,983,0,0,touch
9,task,"mouse,touch",,touch,3,14,0,821,0,0,mouse
9,task,"mouse,touch",,mouse,4,1,0,2972,0,0,touch
9,task,"mouse,touch",,touch,4,2,0,783,0,0,mouse
9,task,"mouse,touch",,mouse,4,3,0,1475,0,0,touch
9,task,"mouse,touch",,touch,4,4,0,845,0,0,mouse
9,task,"mouse,touch",,mouse,4,5,0,1012,0,0,touch
9,task,"mouse,touch",,touch,4,6,0,768,0,0,mouse
9,task,"mouse,touch",,mouse,4,7,0,987,0,0,touch
9,task,"mouse,touch",,touch,4,8,0,918,0,0,mouse
9,task,"mouse,touch",,mouse,4,9,0,1101,0,0,touch
9,task,"mouse,touch",,touch,4,10,0,1148,0,0,mouse
9,task,"mouse,touch",,mouse,4,11,0,1402,0,0,touch
9,task,"mouse,touch",,touch,4,12,0,794,0,0,mouse
9,task,"mouse,touch",,mouse,4,13,0,1074,0,0,touch
9,task,"mouse,touch",,touch,4,14,0,945,0,0,mouse
9,task,"mouse,trackpad",,mouse,1,1,0,1690,0,0,trackpad
9,task,"mouse,trackpad",,trackpad,1,2,0,1162,0,0,mouse
9,task,"mouse,trackpad",,mouse,1,3,0,1641,0,0,trackpad
9,task,"mouse,trackpad",,trackpad,1,4,0,1240,0,0,mouse
9,task,"mouse,trackpad",,mouse,1,5,0,1480,0,0,trackpad
9,task,"mouse,trackpad",,trackpad,1,6,0,1502,0,0,mouse
9,task,"mouse,trackpad",,mouse,1,7,0,1225,0,0,trackpad
9,task,"mouse,trackpad",,trackpad,1,8,0,923,0,0,mouse
9,task,"mouse,trackpad",,mouse,1,9,2,1156,0,2,trackpad
9,task,"mouse,trackpad",,trackpad,1,10,0,1225,0,0,mouse
9,task,"mouse,trackpad",,mouse,1,11,0,1207,0,0,trackpad
9,task,"mouse,trackpad",,trackpad,1,12,0,1329,0,0,mouse
9,task,"mouse,trackpad",,mouse,1,13,0,926,0,0,trackpad
9,task,"mouse,trackpad",,trackpad,1,14,0,1135,0,0,mouse
9,task,"mouse,trackpad",,mouse,2,1,0,981,0,0,trackpad
9,task,"mouse,trackpad",,trackpad,2,2,0,1010,0,0,mouse
9,task,"mouse,trackpad",,mouse,2,3,0,1045,0,0,trackpad
9,task,"mouse,trackpad",,trackpad,2,4,0,1254,0,0,mouse
9,task,"mouse,trackpad",,mouse,2,5,0,1118,0,0,trackpad
9,task,"mouse,trackpad",,trackpad,2,6,0,1434,0,0,mouse
9,task,"mouse,trackpad",,mouse,2,7,0,1566,0,0,trackpad
9,task,"mouse,trackpad",,trackpad,2,8,0,1311,0,0,mouse
9,task,"mouse,trackpad",,mouse,2,9,0,985,0,0,trackpad
9,task,"mouse,trackpad",,trackpad,2,10,0,1837,0,0,mouse
9,task,"mouse,trackpad",,mouse,2,11,0,1162,0,0,trackpad
9,task,"mouse,trackpad",,trackpad,2,12,0,1073,0,0,mouse
9,task,"mouse,trackpad",,mouse,2,13,1,551,0,1,trackpad
9,task,"mouse,trackpad",,trackpad,2,14,0,920,0,1,mouse
9,task,"mouse,trackpad",,mouse,3,1,0,895,0,0,trackpad
9,task,"mouse,trackpad",,trackpad,3,2,0,1120,0,0,mouse
9,task,"mouse,trackpad",,mouse,3,3,0,1161,0,0,trackpad
9,task,"mouse,trackpad",,trackpad,3,4,0,1117,0,0,mouse
9,task,"mouse,trackpad",,mouse,3,5,0,1132,0,0,trackpad
9,task,"mouse,trackpad",,trackpad,3,6,0,910,0,0,mouse
9,task,"mouse,trackpad",,mouse,3,7,0,1785,0,0,trackpad
9,task,"mouse,trackpad",,trackpad,3,8,0,892,0,0,mouse
9,task,"mouse,trackpad",,mouse,3,9,0,1165,0,0,trackpad
9,task,"mouse,trackpad",,trackpad,3,10,0,1181,0,0,mouse
9,task,"mouse,trackpad",,mouse,3,11,0,989,0,0,trackpad
9,task,"mouse,trackpad",,trackpad,3,12,0,1616,0,0,mouse
9,task,"mouse,trackpad",,mouse,3,13,0,864,0,0,trackpad
9,task,"mouse,trackpad",,trackpad,3,14,0,1177,0,0,mouse
9,task,"mouse,trackpad",,mouse,4,1,1,434,0,1,trackpad
9,task,"mouse,trackpad",,trackpad,4,2,1,1066,0,1,mouse
9,task,"mouse,trackpad",,mouse,4,3,0,1087,0,0,trackpad
9,task,"mouse,trackpad",,trackpad,4,4,0,1303,0,0,mouse
9,task,"mouse,trackpad",,mouse,4,5,0,1215,0,0,trackpad
9,task,"mouse,trackpad",,trackpad,4,6,0,1433,0,0,mouse
9,task,"mouse,trackpad",,mouse,4,7,0,818,0,0,trackpad
9,task,"mouse,trackpad",,trackpad,4,8,0,1617,0,0,mouse
9,task,"mouse,trackpad",,mouse,4,9,0,1166,0,0,trackpad
9,task,"mouse,trackpad",,trackpad,4,10,0,1658,0,0,mouse
9,task,"mouse,trackpad",,mouse,4,11,0,788,0,0,trackpad
9,task,"mouse,trackpad",,trackpad,4,12,0,921,0,0,mouse
9,task,"mouse,trackpad",,mouse,4,13,0,1148,0,0,trackpad
9,task,"mouse,trackpad",,trackpad,4,14,0,1331,0,0,mouse
9,task,"pen,touch",,pen,1,1,0,1014,0,0,touch
9,task,"pen,touch",,touch,1,2,0,755,0,0,pen
9,task,"pen,touch",,pen,1,3,0,736,0,0,touch
9,task,"pen,touch",,touch,1,4,2,1037,0,2,pen
9,task,"pen,touch",,pen,1,5,0,588,0,0,touch
9,task,"pen,touch",,touch,1,6,0,966,0,0,pen
9,task,"pen,touch",,pen,1,7,0,702,0,0,touch
9,task,"pen,touch",,touch,1,8,0,408,0,0,pen
9,task,"pen,touch",,pen,1,9,0,622,0,0,touch
9,task,"pen,touch",,touch,1,10,0,803,0,0,pen
9,task,"pen,touch",,pen,1,11,0,867,0,0,touch
9,task,"pen,touch",,touch,1,12,0,793,0,0,pen
9,task,"pen,touch",,pen,1,13,0,994,0,0,touch
9,task,"pen,touch",,touch,1,14,0,792,0,0,pen
9,task,"pen,touch",,pen,2,1,0,562,0,0,touch
9,task,"pen,touch",,touch,2,2,0,859,0,0,pen
9,task,"pen,touch",,pen,2,3,0,670,0,0,touch
9,task,"pen,touch",,touch,2,4,0,836,0,0,pen
9,task,"pen,touch",,pen,2,5,0,618,0,0,touch
9,task,"pen,touch",,touch,2,6,0,1049,0,0,pen
9,task,"pen,touch",,pen,2,7,0,795,0,0,touch
9,task,"pen,touch",,touch,2,8,0,781,0,0,pen
9,task,"pen,touch",,pen,2,9,0,632,0,0,touch
9,task,"pen,touch",,touch,2,10,0,926,0,0,pen
